taxon	lfc_(Intercept)	lfc_FusariumYes	se_(Intercept)	se_FusariumYes	W_(Intercept)	W_FusariumYes	p_(Intercept)	p_FusariumYes	q_(Intercept)	q_FusariumYes	diff_(Intercept)	diff_FusariumYes	passed_ss_(Intercept)	passed_ss_FusariumYes	diff_robust_(Intercept)	diff_robust_FusariumYes
K07474	-0.25340900286148643	0.2749811899776724	0.06127252689676111	0.4681713741842889	-4.135768764497971	0.5873515664147164	0.009034128257939379	0.582488290504777	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07478	-0.04244392085984931	0.06771395391797433	0.081905204620751	0.1705427801475089	-0.5182078606161736	0.3970496661272085	0.6228602056696565	0.7050692612367957	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07479	0.6873997313195622	-1.100035889569084	0.5809973436084434	0.8420551236766661	1.1831374771014918	-1.3063704009851471	0.2815047969298484	0.23926699626078557	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07480	0.6180966191206871	-0.9891509100508838	0.6254284688233087	0.8872005304160502	0.9882770771269561	-1.1149124421589607	0.3611801428283582	0.3075427312088849	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07481	0.24911822271130882	-0.39878547579587775	0.3858890121074453	0.5885619018741072	0.645569619489309	-0.6775591055521252	0.5424427518945923	0.523304397346718	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07483	0.11938593054755287	-0.19121380833387064	0.1527057134234771	0.30240954823519256	0.7818039539652114	-0.6323008299498473	0.46405409788542185	0.5505095200697245	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07484	0.6170752313826624	-0.9875166896700466	0.5479724691239035	0.787335002748201	1.1261062665597783	-1.2542522385301165	0.303136265592958	0.256399429582772	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07486	-0.26763205306513893	0.4280149654464377	0.610535835737196	0.9332408002290247	-0.4383560102446478	0.458632933045147	0.6764706205781388	0.6626413599984718	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07487	-0.7226645686649379	1.0596741706200032	0.3067469681214841	0.5847502848737756	-2.3558979998743905	1.8121823931197314	0.09977030895218782	0.16762447884747317	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07490	0.6883038923176246	-1.1014825471659837	0.5765188137259691	0.8348848951377087	1.1938966707247634	-1.3193226438529608	0.27757522943284396	0.2351702387235836	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07491	-0.16119338443864673	0.25771309564404876	0.6076338299833178	0.8100389618354902	-0.26528046412931316	0.31814901231428344	0.7996722833692199	0.7611541564916815	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07493	0.8843361658210216	-1.4151341847714205	0.34389479124639627	1.0491477359945172	2.571531143626441	-1.348841670453565	0.04224788759566148	0.2260671786335621	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07496	0.43076212103299305	-0.6894157131105735	0.6470821798465929	0.9320428996654906	0.6656992487957496	-0.7396823830297985	0.5303483850829072	0.48741314959220416	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07497	0.1616628771185689	-0.2588569228474945	0.12119251746799052	0.2705984315937245	1.3339344746367483	-0.9566091027317607	0.23062393588820068	0.3757041103019739	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07501	0.27448225751435	-0.4393679314807458	0.13448765294241055	0.5221343022798078	2.0409476372666497	-0.8414845176084444	0.08732973287013654	0.4323290501824207	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07502	0.8364016729451459	-1.4761233385297683	0.36838010389939296	0.6057839779057461	2.2704854689263367	-2.436715714457932	0.08568168655012214	0.0714611035810094	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07504	0.04822231816841311	-0.07735202852724604	0.36494335505741327	0.6524155309959466	0.13213644665711677	-0.11856251859786983	0.8991961501201227	0.9094917587681337	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07506	0.03286831425369082	-0.05278562226368935	0.12907900573610484	0.23099022919766496	0.2546371818271388	-0.22851885314386688	0.8075061205566025	0.8268322386051301	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07507	-0.030095174696330298	0.047955960056342076	0.07091044466203145	0.22753910061357166	-0.4244110277374212	0.21075920545974824	0.6860627017652872	0.8400507136096892	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07516	0.263881348628709	-0.42240647726371927	0.20832567723258882	0.4677396552435905	1.2666770228909137	-0.903080319422003	0.2522197202809674	0.40128370428420856	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07518	0.5058475392799556	-0.699107226078409	0.6595155272604301	0.9768641263534892	0.7669986806545741	-0.7156647554333767	0.48584831283677554	0.5137532526422386	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07535	0.5956692373092513	-0.953267099152588	0.6062592374924987	0.8322498012419302	0.982532224618881	-1.1454098249468718	0.3637814785262293	0.2956621282696252	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07536	-0.545528472301249	0.5308925892048184	0.6773946858981885	0.7176213521684278	-0.8053332623622637	0.7397948620127127	0.46577347975648814	0.5004908876774451	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07552	-0.10635574261522329	0.16997286872657094	0.12924482725880748	0.2630739277853503	-0.8229013483243726	0.6461030561160616	0.44203425688889053	0.5421200132698168	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07559	0.09903045073680766	-0.15864504063667678	0.09325738343310562	0.4937087088645062	1.0619046673965833	-0.32133328375257697	0.32914018048308763	0.7588566654583647	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07560	-0.04171634217703323	0.06654982802546769	0.08727374237279026	0.17634423022135465	-0.4779941943917296	0.37738591130501725	0.6495711102406103	0.7188752581186251	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07566	-0.03286992329447513	0.0523955578133751	0.0920671151229817	0.17586684998001145	-0.3570213235265169	0.29792742531824634	0.7332968369488451	0.7758056876342988	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07568	-0.04219288075251987	0.0673122897462465	0.081905204620751	0.1706117005911119	-0.5151428526170868	0.3945350143807967	0.6248748059208042	0.7068281029389955	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07574	0.020008631525508976	-0.032210129898599324	0.10390104554382795	0.26949783582871456	0.1925739189705156	-0.11951906700679853	0.8536454539811541	0.9087655745127178	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07576	0.35440299927109126	-0.5672411182915319	0.6838320235667201	0.9890433491567615	0.5182603140206885	-0.5735250318149859	0.6228257595856084	0.5871265417966425	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07577	-0.3275845895120134	0.5239390237614358	0.36655311720906114	0.6372700041189955	-0.8936892748484736	0.8221617530637801	0.4059054137388875	0.4424237635739277	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07588	0.2952902745450545	-0.47266075872987295	0.5331432996050665	0.8032776403162905	0.5538666147802945	-0.5884151817592768	0.5996877114545345	0.5777156109051755	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07589	0.01582377246181401	-0.025514355396686998	0.07853228282919505	0.32806464594832835	0.2014938556699053	-0.07777234064016036	0.8469699765108367	0.9405378736582024	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07592	0.6803576168166485	-1.0887685063644232	0.5439537323994907	0.8134606857558199	1.2507637622329613	-1.3384402288019654	0.25758383704300186	0.22923800917381795	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07636	-0.05664314020850789	0.09043270487582701	0.09962562683019181	0.24339870431634208	-0.5685599379470306	0.37154143909612936	0.5902845158373684	0.7230015053508166	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07637	0.00984292090422238	-0.015944992904543605	0.07686479803636709	0.2869330924653737	0.12805498948381278	-0.055570421548597794	0.9022897123602376	0.9574882811143224	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07638	-0.04395424413642727	0.07013047116049799	0.11060193692686324	0.21726593639085456	-0.3974093524735693	0.3227863158186725	0.704817845997912	0.7578091789235499	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07639	0.0064369119625610005	-0.010495378597882552	0.11960257058083289	0.29214635252697735	0.05381917739143107	-0.03592507148249742	0.9588264613255728	0.9725074946218145	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07640	0.616393572364122	-0.9864260352403803	0.5840118944041149	0.8202421129919513	1.0554469494033971	-1.2026034991574004	0.3318546491361213	0.27442988402322605	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07641	0.0891399673785813	-0.1428202672635181	0.10750026899187393	0.25708146306605106	0.8292069239875065	-0.5555447894227356	0.438723525652397	0.5986094007320037	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07642	0.009994949536167443	-0.016188238715653024	0.18189796805511152	0.32239900086691425	0.05494810988289418	-0.050211814156134744	0.9579637916971471	0.9615834181649738	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07643	0.6883038923176246	-1.1014825471659837	0.5765188137259691	0.8348848951377087	1.1938966707247634	-1.3193226438529608	0.27757522943284396	0.2351702387235836	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07644	-0.04277871104892545	0.06824961822049579	0.13044374316228483	0.3116064573675567	-0.32794758883685615	0.21902504459332067	0.7540930007160674	0.8338910466486757	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07645	-0.09658646194649682	0.15434201965660962	0.2507914093468443	0.342228139254759	-0.3851266763803613	0.4509916104289585	0.7134261780962166	0.6678362017320599	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07646	-0.041653004236119555	0.0664484873200072	0.07005092746948696	0.18793963927199936	-0.5946103176758498	0.35356291827206454	0.5738267321113182	0.7357580745655183	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07648	0.6880870793220285	-1.1011356463730309	0.5769307789671501	0.835300332390764	1.192668348452263	-1.3182511770603556	0.27802145066661205	0.23550674853101503	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07649	0.02440221104510265	-0.03923985712995048	0.32613880326841027	0.5013518961931823	0.07482155082607506	-0.07826809358437226	0.9427889473663076	0.9401597362742243	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07657	-0.005426022590986234	0.008485316687793211	0.12936052538812756	0.22425716028949308	-0.04194496408163338	0.03783743928996307	0.9679035548823344	0.9710448041399373	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07658	0.014880445449587098	-0.024005032177123263	0.46463529381250523	0.7543221263163842	0.03202607646846522	-0.031823317041418546	0.9754900299451076	0.9756451430617912	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07659	-0.050638538569520754	0.08082534225344723	0.11169410490837471	0.2139952814493349	-0.45336805027499644	0.3776968431548491	0.6662184339227337	0.7186560266584008	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07660	0.00984292090422238	-0.015944992904543605	0.07686479803636709	0.2869330924653737	0.12805498948381278	-0.055570421548597794	0.9022897123602376	0.9574882811143224	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07661	0.0064369119625610005	-0.010495378597882552	0.11960257058083289	0.29214635252697735	0.05381917739143107	-0.03592507148249742	0.9588264613255728	0.9725074946218145	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07662	-0.025477787295055322	0.04056814021430423	0.05604745884884696	0.3927624882423804	-0.45457524423659873	0.1032892433181372	0.6653973855378317	0.9210992664095895	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07663	0.0891399673785813	-0.1428202672635181	0.10750026899187393	0.25708146306605106	0.8292069239875065	-0.5555447894227356	0.438723525652397	0.5986094007320037	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07664	0.003502804279454694	-0.00580080630491205	0.1638218593634451	0.3266838759620307	0.021381788078009712	-0.017756634874707612	0.9836344327616238	0.9864087410593553	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07665	-0.041627248386796926	0.06640727796108942	0.13041597939133584	0.3240773397318155	-0.31918825117194516	0.20491182140671602	0.7604040380447963	0.8444156979703237	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07666	-0.17180110763427536	0.2746854527570543	0.19180646063009738	0.3031051583185036	-0.8957003172359104	0.9062381329334362	0.4049123250432904	0.3997386241846059	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07667	-0.023648633366050616	0.03764149392789623	0.11463704526141412	0.22900972043111867	-0.20629137214870757	0.1643663590219438	0.8433853315181832	0.8748401583015166	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07668	-0.9445492743014657	1.1953030823401476	0.19187809485801333	0.7522988141454273	-4.922652974016741	1.5888674285602196	0.00791434475946465	0.1872897475150321	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07670	-0.21657810950205275	0.03746704500602432	0.501104082652867	0.7883611944221621	-0.4322018458829526	0.047525227359124636	0.6878743177983881	0.9643728418429878	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07673	0.4414746133694285	-0.7065557008488715	0.09699914404162567	0.6308870380931907	4.551324836227179	-1.119940113184737	0.0038863873897515247	0.3055569840580276	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07674	-0.2128846166389393	0.20406351408821655	0.3790885059817331	0.5343566137340927	-0.561569694885968	0.3818863823210073	0.5986467003398315	0.7182373102566859	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07675	0.2321996231113621	-0.3717157164359645	0.3085099126682441	0.49063708824607477	0.7526488244838271	-0.7576184624867448	0.48013766651635503	0.47736914180215906	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07676	0.6883038923176246	-1.1014825471659837	0.5765188137259691	0.8348848951377087	1.1938966707247634	-1.3193226438529608	0.27757522943284396	0.2351702387235836	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07677	0.05913168475700755	-0.09480701506899557	0.1557177856652631	0.2983895017391452	0.37973622925848227	-0.31772905721018535	0.717218826858204	0.7614573591902123	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07678	0.02061665306839439	-0.03318296436721616	0.11035627332804734	0.30154325032548096	0.18681904024711762	-0.11004379746984554	0.8579593738297042	0.9159630691058289	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07679	0.047505636420281494	-0.07620533773023394	0.15546953773616354	0.3527510125559182	0.30556234431532164	-0.21603152086814734	0.7702615265763216	0.8361203418980413	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07684	0.3093557399619021	-0.4951655033968283	0.09422830943013127	0.5715610932703804	3.2830445736828615	-0.8663387155405753	0.01675871476575991	0.4195943021767868	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07685	-0.35894191238391726	0.4596637816419277	0.39157308293799387	0.4767021588747231	-0.9166664615727844	0.964257813992252	0.4013689030748328	0.379202842165321	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07686	0.6388138871498839	-1.0222985388975994	0.5490944452100596	0.7927210817733542	1.1633952824008291	-1.2896068521486392	0.28883924876469963	0.24466355055635136	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07687	0.013815221541922034	-0.02230067392486116	0.1519413784174037	0.29225597840115214	0.09092468217558047	-0.07630527884104096	0.9305119645278035	0.9416569795842615	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07688	-0.4274295948192144	0.5795172259036975	0.370734741928435	0.442134788838298	-1.1529256540562458	1.3107252370399751	0.3010619929360702	0.24692242761974006	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07689	0.6814075225148436	-1.0904483554815343	0.5268385592757209	0.7880437972187798	1.2933896172133237	-1.3837408013742665	0.24343644009326262	0.21571556991583668	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07690	0.02278041478682317	-0.03664498311670113	0.14556820124963613	0.3605045415095953	0.15649307054194375	-0.10164915804736338	0.8807772554598579	0.9223470357393668	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07693	0.8393346510106533	-1.4805228056280302	0.4015427102568848	0.6203205021022888	2.0902749061829398	-2.386706227845903	0.10479815189311818	0.07543723862631817	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07700	0.6980388166962553	-1.117058426171793	0.5981180461040708	0.854591173540497	1.1670586119964663	-1.3071260981363955	0.2874660835867154	0.2390262345022812	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07701	0.7053969199798255	-1.128831391425505	0.5928975240966304	0.8482971406163057	1.1897450930573625	-1.3307028131739138	0.27908588415338403	0.23162259071303332	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07702	0.6816695765211895	-1.090867641891689	0.5894972965507794	0.8453862238920559	1.1563574260810379	-1.2903778309391727	0.2914929979090856	0.24441300464913532	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07703	0.7053969199798255	-1.128831391425505	0.5928975240966304	0.8482971406163057	1.1897450930573625	-1.3307028131739138	0.27908588415338403	0.23162259071303332	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07708	0.009367255467465273	-0.01518392820572974	0.129024719123272	0.2437386749172612	0.07260047168570595	-0.06229593317877859	0.9444837289370317	0.9523505614292685	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07709	0.8958301436709617	-1.4335245493313247	0.22980858922946035	0.7414974748153379	3.8981577959059184	-1.9332831169631817	0.008000971387728246	0.10138166263756958	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07710	2.1059335068188743	-3.536503675382695	0.5871600763947497	0.84269532262991	3.5866428789736857	-4.196657534950904	0.015763835149441567	0.008516944402908217	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07711	0.6390252128280669	-1.0226366599826924	0.39608240298234654	0.6909887710359967	1.6133643100942012	-1.4799613291102507	0.15779221872105467	0.1893772544653799	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07712	-0.01564064299169288	0.024828709328924364	0.13191201195625024	0.2220233091423251	-0.11856875473084463	0.11182929136962033	0.90948702416266	0.9146061019700633	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07713	0.4333332569958482	-0.6935295306511426	0.5854136733542898	0.8135421970864836	0.7402171775608609	-0.8524813256581663	0.48711159097490997	0.42665984919321026	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07714	2.1059335068188743	-3.536503675382695	0.5871600763947497	0.84269532262991	3.5866428789736857	-4.196657534950904	0.015763835149441567	0.008516944402908217	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07715	0.6390252128280669	-1.0226366599826924	0.39608240298234654	0.6909887710359967	1.6133643100942012	-1.4799613291102507	0.15779221872105467	0.1893772544653799	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07716	-0.5539814263824154	0.8017575619035197	0.3067469681214842	0.6005366340962212	-1.8059882703160617	1.3350685310149752	0.14522318355004837	0.2527697277216937	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07722	0.704482673570504	-1.1273685971705922	0.27864707560188506	0.665805630859824	2.528225613166055	-1.6932398059095775	0.044786840878102	0.14135253021289287	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07724	0.4995034787897332	-0.7994018855213576	0.40216146779422285	0.8252559923421893	1.2420470850412704	-0.9686714097677084	0.2605642944807554	0.3701187804099217	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07726	0.05848652746745305	-0.09377476340570967	0.16521496091940455	0.24202939934237838	0.35400261055040927	-0.38745195278138295	0.7354449679312531	0.7117929022055427	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07727	0.2567149719100677	-0.41094027451389326	0.052235581534251146	0.40838941380997873	4.91456138459449	-1.0062461479599014	0.0026713867975752177	0.35313882474323655	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07729	-0.28057337373534696	0.448721078518769	0.14329834230168478	0.2743775087541649	-1.9579666395906954	1.6354149454750369	0.0979709277160337	0.153078870870209	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07733	-0.12114140829559338	0.19362993381516314	0.1170090559742336	0.3294887439778887	-1.0353165170588998	0.5876678258488771	0.3404337940296311	0.5781858101008914	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07734	0.0013126449959420462	-0.0022965514512924244	0.18839685191440977	0.4847968387968629	0.006967446550213013	-0.0047371419685653384	0.9946667100746338	0.9963738968653393	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07735	7.607002003292937e-5	-3.1803148984012986e-4	0.09838673590160278	0.1790509010139502	7.731735313285268e-4	-0.001776207145784491	0.9994081623705503	0.9986403754638631	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07736	-0.33642036761075783	0.4283631839315769	0.06300228429494932	0.5956269830989933	-5.339812220709075	0.719180285793706	0.0030897417058402044	0.5042293721902148	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07738	0.006491987448871516	-0.010583499375979728	0.12567685291249361	0.23971587511967948	0.05165619044735121	-0.044150181420800176	0.9604794695291685	0.9662173608196571	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07740	0.015175318476946587	-0.024476829020898944	0.07654478774341525	0.3274697617942659	0.19825410618180256	-0.07474531048847376	0.8493929554689921	0.9428471167291165	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07742	-0.034666787762397636	0.005908172143872754	0.14702994835601638	0.6037226242892753	-0.235780452554169	0.00978623610607284	0.8229564119109842	0.9925703009204354	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07746	0.14633486290009642	-0.2343321000979388	0.2057798188810335	0.5244034381274167	0.7111234896396537	-0.44685462195806974	0.5037015536887217	0.6706571338380222	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07749	-0.011171337676376562	0.017677820824417195	0.20403135041531417	0.4748194084523891	-0.05475304483177142	0.03723061970452241	0.958112845517755	0.9715089220910946	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07751	0.6880746718493281	-1.1011157944167087	0.5772052902056277	0.8355759397985074	1.1920796353134662	-1.317792605041062	0.2782355352810222	0.23565090123450236	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07757	0.7650354304876622	-1.2242530082380456	0.5349537686997665	0.8100193464439858	1.4300963471051364	-1.511387368230846	0.20263281676489256	0.18144188474370865	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07771	0.7157156335236071	-1.1453413330955573	0.540875533452576	0.810572377160283	1.3232538527948798	-1.4130031634042186	0.2339392646215267	0.2073700113457186	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07773	0.7035218246166718	-1.1258312388444602	0.5933165932059256	0.8479947560658315	1.1857443945992872	-1.3276393878514263	0.2805483172799027	0.23257283538855306	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07774	0.03390794002790235	-0.05444902350242964	0.24305764356229978	0.48088694979640395	0.13950575481166128	-0.11322624480760406	0.893615497445438	0.9135446434682942	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07778	0.8682880082899972	-1.5239528415470467	0.4185907059557625	0.663292787838282	2.0743126780788095	-2.2975567795840455	0.10670767377527601	0.08316228715567706	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07781	0.6731354003300913	-1.0772129599859317	0.5807255982973755	0.8376783908882405	1.159128170522621	-1.285950517171272	0.2904457751247393	0.2458548562615598	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07782	-0.08929606362693195	0.14267738234530455	0.12325811726731292	0.3790414039249963	-0.7244639591019663	0.376416351532766	0.49604785230538295	0.7195590623360208	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07783	0.7140357128465639	-1.1426534600122893	0.5553422499123865	0.8161162009117288	1.2857579500915222	-1.4001112326109537	0.24591774059088578	0.21100975097535507	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07784	0.7245032707901109	-1.159401552721963	0.5891188767851872	0.8469264301035637	1.2298082769707097	-1.368951908349571	0.2647998958082706	0.22004859724426915	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07786	-0.16997506090441108	0.12897179155279298	0.3869115384893984	0.615474363558313	-0.4393124629160381	0.20954860054146443	0.6787720362068037	0.8422904934880836	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07787	0.11912534357939342	-0.19079686918481517	0.1224516109139033	0.38329531413089063	0.9728360671641256	-0.49778033320715315	0.36820558733956565	0.6363537788664682	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07788	-0.01953809059455512	0.031064625493502737	0.12997605552609334	0.23950688023678343	-0.1503206918803037	0.12970243469745565	0.8854376975206666	0.90104079269397	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07789	-0.02834430587618728	0.045154569944113286	0.1299039988876379	0.23805290709844973	-0.21819425205458104	0.18968291752656083	0.834509574262911	0.855811897525648	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07790	0.214493822393147	-0.343386435286819	0.21119737486016193	0.48828891706846445	1.0156083736133923	-0.70324437701434	0.34900618665778793	0.5082588754763824	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07791	0.6890357459561449	-1.1026535129876163	0.5565489074618866	0.8171740566598137	1.2380506667391693	-1.3493496324328937	0.261940825298358	0.22591334506463967	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07792	0.68886069152971	-1.10237342590532	0.5728120343919405	0.8284017246680793	1.2025946561352523	-1.3307232385917769	0.27443306291106073	0.23161626664593546	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07793	0.16538764515647536	-0.26481655170814683	0.21005538802878143	0.5392379515108436	0.7873525488135263	-0.49109405405569195	0.4610365504860283	0.6408042383455999	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07794	0.16731373785419124	-0.267898300024492	0.20969136032234034	0.539240654056959	0.7979047758429071	-0.49680657051534993	0.4553362149912422	0.6370008986652492	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07795	0.1425670841527835	-0.228303654102239	0.2430034130976172	0.5219994567547541	0.5866875791391156	-0.43736377719929437	0.5788028780379695	0.6771509649547501	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07796	0.7267788072718512	-1.1630424110927484	0.5911754623731684	0.8495928686471155	1.2293791835580037	-1.368940882171913	0.26494947887422465	0.22005185706205319	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K07797	-0.16997506090441108	0.12897179155279298	0.3869115384893984	0.615474363558313	-0.4393124629160381	0.20954860054146443	0.6787720362068037	0.8422904934880836	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
