function	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S6	S7	S8	S9
QUINOPRIBOTRANS-RXN	13998.42	4484.83	2171.42	2565.0	2496.25	2943.29	3280.8	3810.37	2474.0	2359.18	1444.67	11446.63	3451.92	1843.63	3806.5	2962.17	4124.6	3056.22	3631.65	3281.85	3157.63	11807.38	3389.86	4388.03	4161.08	5691.43	2842.73	3371.59	1608.1799999999996	2048.77	2218.5	2475.52	6861.84	2774.49	4687.15	1791.47	1764.55	2059.98	2292.17	2361.83	2345.95	12386.23	8057.34	10757.98	9054.67	7302.01	2319.85	7816.67	13458.98	13854.16	2320.5
R-2-METHYLMALATE-DEHYDRATASE-RXN	27313.0	9001.16	4563.18	5452.0	5467.76	6863.82	7027.22	7953.17	4675.01	4700.36	3076.7	25358.02	8552.84	3923.9	14386.5	5681.71	6992.2	6316.44	8410.720000000001	8689.7	5027.97	26493.93	5859.58	8912.56	7544.16	9802.01	6277.8	9376.05	4043.7	4259.8899999999985	4405.49	5357.05	14082.83	5814.83	9412.3	3666.95	3490.6	4351.95	3907.85	6104.41	5261.74	24592.66	15805.19	23085.16	18379.58	14587.22	4606.9	17443.18	27659.63	29752.62	5081.5
R10-RXN	1362.0	6.0	34.0	0.0	33.0	17.0	43.0	517.0	238.0	362.0	39.0	34.0	97.0	22.0	130.0	980.0	82.0	56.0	251.0	49.0	284.0	0.0	418.0	77.0	426.0	556.0	7.0	89.0	1.0	42.0	4.0	36.0	0.0	24.0	64.0	5.0	23.0	206.0	11.0	38.0	55.0	0.0	0.0	227.4	24.0	179.0	3.0	46.0	7.0	144.0	77.0
R101-RXN	2525.0	4658.25	2317.67	2888.0	2771.9	3759.0	3459.0	2353.67	1970.5	2161.7	2598.5	3240.5	4378.5	2550.1	6779.25	1182.0	3823.7	4008.5	3228.7499999999995	5298.7	2090.75	6368.43	2224.36	4492.9	4296.5	1544.45	3188.08	4863.5	2051.95	1491.25	2256.7	2301.2	4158.53	2502.52	4333.7	2207.1	1527.6	1979.8	1758.0	3449.6	3053.65	6963.8	4719.0	2017.0	3299.5	4861.0	1309.2	3715.67	7939.63	7021.33	2476.0
R102-RXN	278.5	6.25	17.67	2.0	25.0	2.0	33.0	43.17	6.0	49.0	0.0	88.0	15.0	2.0	17.75	0.5	33.0	28.0	59.75	0.0	41.17	56.83	36.25	0.0	0.0	0.75	0.0	2.0	0.0	0.0	0.0	0.0	52.33	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	6.0	19.5	431.5	4.0	12.0	0.0	60.67	211.33	48.83	73.0
R103-RXN	278.5	6.25	17.67	2.0	25.0	2.0	33.0	43.17	11.0	49.0	93.0	88.0	15.0	85.0	564.75	0.5	33.0	28.0	59.75	0.0	41.17	56.83	36.25	0.0	0.0	16.75	0.0	2.0	0.0	7.0	0.0	0.0	52.33	38.0	2.0	2.0	7.0	2.0	0.0	0.0	0.0	119.0	424.5	431.5	309.0	306.0	76.0	60.67	211.33	48.83	73.0
R11-RXN	541.1800000000001	3378.0	4808.0	5385.0	3091.5	4943.5	2989.01	4368.51	2652.0	2168.5	72.51	983.33	354.5	2171.5	83.0	131.51	1304.5	642.28	621.99	973.0	845.5	209.82999999999998	1016.5	461.5	1256.5	1043.5	853.5	396.01	181.5	821.0	1440.6399999999999	1378.0	369.5	1003.0	7316.5	1078.0	3105.0	3022.5	2227.5	1285.08	3703.5	3730.66	1878.0	548.73	369.67	335.34000000000003	190.67000000000002	2426.33	5742.0	4931.99	4253.5
R12-RXN	1363.0	6.0	34.0	0.0	33.0	17.0	43.0	517.0	238.0	362.0	39.0	34.0	97.0	22.0	130.0	980.0	82.0	56.0	251.14	49.0	284.0	0.0	422.86	77.0	426.0	551.0	7.0	91.0	1.0	52.0	4.0	36.0	0.0	24.0	64.0	5.0	23.0	206.0	11.0	38.0	55.0	0.0	0.0	312.4	18.0	179.0	1.5	46.0	7.0	144.0	77.0
R122-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R145-RXN	4074.33	4081.33	1663.0	2208.0	1846.37	2169.17	2982.67	1928.33	1589.33	1314.43	624.5	3990.17	1493.17	944.3	155.0	239.0	1373.1	1715.83	488.14	1952.1	862.8299999999998	3110.8	762.78	2481.03	1745.33	1508.1	1257.98	320.5	679.9300000000002	966.15	1657.85	1570.1	1493.4299999999996	742.0699999999998	3427.3	671.8	1227.55	1459.9	1254.5	1274.1	2250.45	5358.07	2348.67	3213.5	1236.17	2198.17	620.4300000000002	4729.67	7837.23	7259.5	1760.0
R146-RXN	5002.83	4287.33	1989.0	2558.0	2204.87	2904.42	3200.67	2340.33	1815.83	1734.9299999999996	1357.5	4674.67	2728.67	1575.3	3607.25	716.5	1735.1	2655.58	1137.14	3265.35	1567.08	4922.55	1413.53	2748.53	2679.33	1853.85	2294.23	2398.75	1340.6799999999996	1135.65	1879.85	1986.35	1884.68	1159.5700000000004	3874.3	1072.3	1373.05	1714.15	1539.0	2042.35	2710.2	7145.07	4130.17	3985.75	2842.67	4466.67	1073.1799999999996	5445.42	8628.98	8431.5	2071.75
R147-RXN	5002.83	4287.33	1989.0	2558.0	2204.87	2904.42	3200.67	2340.33	1815.83	1734.9299999999996	1357.5	4674.67	2728.67	1575.3	3607.25	716.5	1735.1	2655.58	1137.14	3265.35	1567.08	4922.55	1413.53	2748.53	2679.33	1853.85	2294.23	2398.75	1340.6799999999996	1135.65	1879.85	1986.35	1884.68	1159.5700000000004	3874.3	1072.3	1373.05	1714.15	1539.0	2042.35	2710.2	7145.07	4130.17	3985.75	2842.67	4466.67	1073.1799999999996	5445.42	8628.98	8431.5	2071.75
R212-RXN	10.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	0.0	0.0	0.5	0.0	0.0	0.33	4.5	14.17	0.0	0.0	12.5	0.0	13.67	0.0	2.33	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5	0.33	0.0	0.0	0.0	0.0	1.0	0.0
R213-RXN	10.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	0.0	0.0	0.5	0.0	0.0	0.33	4.5	14.17	0.0	0.0	12.5	0.0	13.67	0.0	2.33	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5	0.33	0.0	0.0	0.0	0.0	1.0	0.0
R216-RXN	10.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	0.0	0.0	0.5	0.0	0.0	0.33	4.5	14.17	0.0	0.0	12.5	0.0	13.67	0.0	2.33	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5	0.33	0.0	0.0	0.0	0.0	1.0	0.0
R217-RXN	10.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	0.0	0.0	0.5	0.0	0.0	0.33	4.5	14.17	0.0	0.0	12.5	0.0	13.67	0.0	2.33	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5	0.33	0.0	0.0	0.0	0.0	1.0	0.0
R222-RXN	35613.36	3764.33	1872.19	1786.75	4356.1	4743.29	1369.11	5105.149999999999	4432.1	4402.73	5161.030000000002	30274.300000000007	10784.17	4247.5	15034.0	7728.709999999999	10743.4	7946.969999999998	8920.970000000001	8365.9	7783.32	35984.279999999984	8695.08	12026.38	10856.83	10876.88	7790.03	10178.3	5173.48	3306.77	2995.95	3018.42	18889.02	5176.190000000001	6145.9	2999.97	1894.95	2815.58	4163.27	6329.130000000001	3359.8	22523.52	15792.44	26438.05	21421.97	15199.42	4768.23	16097.61	20082.76	35591.53	2790.75
R223-RXN	26563.76	6266.08	3708.26	3856.5	4609.41	5647.030000000002	4838.42	7556.770000000001	4502.52	5432.88	4925.01	26300.39	8053.92	4622.87	11353.75	7869.519999999998	8068.8	8195.36	8588.349999999999	7547.05	8617.22	20995.16	9299.75	7449.43	10236.58	9609.86	7396.43	9350.45	4241.88	4342.59	4224.75	4536.24	14992.68	5269.909999999999	7471.25	4286.59	2743.15	3891.76	4506.19	5527.58	5873.35	30995.53	19118.86	20004.31	25214.31	17401.510000000002	5735.55	14778.01	24268.46	29958.480000000003	4197.0
R229-RXN	560.0	3.0	8.0	0.0	0.0	7.0	94.0	16.0	8.0	25.0	0.0	45.0	11.0	6.0	10.0	150.0	85.0	3.0	8.0	10.0	19.0	17.0	309.0	6.0	60.0	439.0	7.0	48.0	0.0	20.0	2.0	36.0	79.0	17.0	43.0	5.0	21.0	0.0	2.0	10.0	19.0	487.0	777.0	263.08000000000004	2583.0	622.0	328.0	171.0	20.0	32.0	0.0
R231-RXN	40.0	3.0	14.0	2.0	25.0	2.0	33.0	38.0	6.0	49.0	0.0	38.0	14.0	2.0	17.0	0.0	33.0	28.0	59.0	0.0	39.0	20.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9.0	0.0	22.0	3.0	8.0	73.0
R309-RXN	491.01	751.0	24.67	76.75	573.0	410.0	2.34	20.01	580.0	366.0	34.34	1472.33	1416.5	0.66	13.0	161.68	270.0	1053.0	394.66	45.0	80.01	30.16	267.66	2032.0	747.0	1359.0	492.0	102.34	302.0	44.0	209.0	20.5	565.33	66.0	156.0	114.0	39.0	54.0	385.0	166.0	61.0	1537.16	881.0000000000001	161.5	626.8299999999998	565.8399999999998	124.17	213.0	224.33	85.99	204.0
R310-RXN	925.34	46.0	160.0	310.0	376.0	964.0	63.34	34.34	260.0	22.0	1.34	1534.0	1122.0	102.0	5722.0	3.34	110.0	76.0	248.66	1956.0	32.0	2231.0	36.0	0.0	0.0	196.0	742.0	2755.34	716.0	230.0	166.0	76.0	380.0	168.0	492.0	24.0	62.0	198.0	10.0	1378.0	548.0	678.0	979.0	1341.0	914.0	1008.0	268.0	954.0	792.0	1376.66	148.0
R311-RXN	17132.34	4520.83	2014.42	2157.5	4879.35	5760.79	1508.4899999999998	3560.05	4037.17	4292.48	5197.02	23018.460000000006	11900.42	4634.52	18582.0	4783.190000000001	7393.9	9827.08	7036.66	8393.65	4947.81	23181.28	4770.74	12437.13	9618.08	4203.56	7760.91	11421.61	5106.23	2174.890000000001	2218.56	2531.99	14363.97	4246.88	4464.05	2865.04	1369.45	2430.01	3034.34	6672.01	3930.8	17415.190000000002	8434.01	14326.6	12778.13	8980.95	2448.92	10310.0	12819.85	18832.31	3182.0
R313-RXN	925.34	46.0	160.0	310.0	376.0	964.0	63.34	34.34	260.0	22.0	1.34	1534.0	1122.0	102.0	5722.0	3.34	110.0	76.0	248.66	1956.0	32.0	2231.0	36.0	0.0	0.0	196.0	742.0	2755.34	716.0	230.0	166.0	76.0	380.0	168.0	492.0	24.0	62.0	198.0	10.0	1378.0	548.0	678.0	979.0	1341.0	914.0	1008.0	268.0	954.0	792.0	1376.66	148.0
R321-RXN	5042.67	948.25	361.67	429.0	1050.7	1200.25	231.01	448.17	849.17	787.1	1351.17	5559.5	2429.5	844.13	3526.5	576.8399999999998	913.6	2051.75	884.58	2149.85	792.7599999999999	6194.05	814.33	2261.7	2005.5	546.4300000000002	1837.85	2100.09	1022.35	265.57	473.93	345.5200000000001	1497.0099999999998	541.87	939.8	511.97	196.8	416.98	588.67	1490.02	575.45	4791.4	2571.67	4663.75	2081.83	3116.5	743.35	3038.92	2994.15	5864.16	540.75
R322-RXN	1340.0	948.25	361.67	429.0	1050.7	1200.25	229.84	443.0	849.17	787.1	1350.0	2532.5	2425.5	843.8	3521.0	561.0	913.6	2051.75	847.75	2149.85	773.0899999999998	2320.55	806.0	2261.7	2005.0	546.4300000000002	1834.85	2097.42	1022.35	248.57	473.93	345.5200000000001	1143.0099999999998	541.87	939.8	509.97	196.8	412.98	588.67	1490.02	575.45	4663.4	2121.17	1502.25	1662.5	2659.5	630.35	1274.92	1182.15	1564.83	540.75
R341-RXN	6454.34	4236.25	1997.17	2460.0	2162.2	2784.75	2998.01	1955.67	1754.17	1648.6	1374.67	6929.83	2675.0	1564.63	3584.5	869.17	1653.1	2623.89	1251.0100000000002	3141.85	1300.5500000000004	6537.88	1178.33	2646.2	2518.0	1013.93	2075.35	2291.09	1279.85	1041.57	1589.0	1945.52	3108.51	1123.87	3378.3	1197.97	1257.8	1690.48	1368.17	1972.81	1534.95	6375.06	4054.67	5907.48	4430.5	3575.84	917.52	4977.25	10365.15	7616.66	1944.25
R342-RXN	15876.01	1000.75	481.01	439.0	1162.96	1219.49	310.27	647.75	946.01	817.1	1424.01	21950.76	2461.5	845.12	3562.5	1244.02	1001.6	2053.75	1638.6699999999996	2242.85	1091.74	15632.55	1284.82	2262.2	2079.0	881.59	1926.35	2282.2700000000004	1276.35	877.91	717.59	692.86	5221.33	1072.21	1017.8	1306.31	286.8	550.64	705.51	1733.1	777.45	8490.9	5287.51	17617.75	6487.82	5597.0	1341.35	8475.76	11392.15	16017.98	551.25
R343-RXN	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	17.0	0.0	0.0	41.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	125.0	435.0	111.0	379.0	440.0	78.0	187.0	51.0	272.0	0.0
R344-RXN	20210.42	8792.08	4175.59	5044.0	4709.08	5834.66	6364.51	5662.99	4222.17	3968.78	2818.67	19042.51	6156.92	3406.26	7402.0	3863.67	5849.7	5705.25	4665.33	6534.7	4396.18	18648.93	4500.190000000001	7053.48	6593.08	6265.36	5002.08	5704.51	3038.53	3298.34	3984.32	4599.54	10019.35	4481.3600000000015	8087.45	3843.94	3018.35	3896.46	3523.34	4548.55	4740.4	18679.13	11999.51	16951.309999999998	13194.0	10821.01	3241.2	13411.59	23762.13	21966.49	4294.0
R345-RXN	6694.34	4301.25	1999.17	2479.0	2193.83	2891.37	3133.38	2022.29	1754.17	1680.6	1374.67	7037.21	2707.0	1569.63	3596.5	900.17	1723.1	2649.03	1343.0100000000002	3178.85	1362.5500000000004	6581.38	1393.58	2665.45	2584.0	1019.43	2194.73	2323.09	1290.6	1272.8200000000004	1767.82	2064.52	3159.51	1606.99	3424.3	2014.47	1273.8	1761.48	1384.17	2158.7200000000007	2413.2	6384.06	4130.17	6165.98	4437.5	3628.84	922.52	5415.25	10537.15	9519.66	1970.5
R381-RXN	618.0	0.0	10.0	0.0	0.0	0.0	98.0	334.0	12.0	154.0	0.0	6.0	0.0	14.0	0.0	0.0	0.0	0.0	513.0	38.0	254.0	0.0	425.0	0.0	306.0	940.0	60.0	0.0	0.0	21.0	18.0	0.0	0.0	210.0	66.0	0.0	48.0	0.0	170.0	0.0	4.0	100.0	80.0	18.0	0.0	160.0	6.0	28.0	24.0	3436.0	0.0
R468-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	136.0	426.0	1.4	343.0	299.0	90.0	0.0	0.0	0.0	0.0
R524-RXN	1155.84	999.0	288.67	343.25	897.7	822.25	364.67	554.3399999999998	693.25	913.1	1335.67	2262.58	1667.0	802.4599999999998	719.25	516.51	1041.6	2096.89	957.33	1246.85	897.26	1466.9599999999996	904.41	2237.7	2039.0	381.85	1558.6	718.67	668.1	338.9	626.17	290.35	999.18	1056.7	732.3	701.55	167.3	350.65	554.75	880.1400000000001	1066.7	3170.31	2214.75	911.5	1932.33	2361.59	649.52	1281.0	1104.48	4248.91	639.75
R581-RXN	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	32.0	4.0	12.0	0.0	0.0	124.0	0.0	0.0	204.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R601-RXN	33962.25	19019.66	9250.34	11405.0	8534.5	11094.58	15886.44	13759.08	8665.0	8674.36	3095.1800000000007	26517.09	8039.84	6006.76	8142.5	8742.18	12685.7	8093.719999999998	10267.02	9835.7	10861.26	24645.09	12303.41	10278.06	11977.16	15043.36	7273.0999999999985	7408.02	3749.11	7317.790000000001	8794.14	9600.54	14440.18	8487.84	17890.3	6637.440000000001	6932.1	8056.46	7589.84	6451.24	11707.65	29350.22	19245.68	22875.86	18571.31	16071.46	5107.469999999998	23511.17	44668.96	45737.98	9218.5
R608-RXN	10.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	0.0	0.0	0.5	0.0	0.0	0.33	4.5	14.17	0.0	0.0	12.5	0.0	13.67	0.0	2.33	0.0	0.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	1.0	0.0
R621-RXN	2573.26	4500.5	2120.09	2547.0	2391.58	2982.62	3332.8	2248.88	1809.67	1835.85	1375.34	3008.46	3349.25	1796.63	3555.5	1039.5100000000002	3182.6	3014.39	3075.48	3306.35	1725.97	4636.71	1967.69	4271.7	3300.25	2240.93	2417.23	2934.26	1499.1	1821.77	2066.25	2317.02	3760.84	2555.24	3593.15	1894.97	1453.8	1681.98	1486.67	2192.33	2775.45	6393.06	3378.67	2258.9	2523.0	3242.84	820.52	3550.67	7449.48	7898.32	2197.0
R82-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
R83-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
RETINYL-PALMITATE-ESTERASE-RXN	4290.67	243.33	372.5	391.25	424.37	762.9200000000002	233.17999999999995	857.33	382.5	465.43	765.67	2175.5	1282.67	843.8	3472.25	736.67	670.6	1006.08	1000.33	1248.85	1099.25	4290.55	962.92	350.03	1093.33	1099.6799999999996	986.35	2529.59	857.93	287.07	384.18	389.52	1163.0099999999998	595.62	906.8	604.9699999999998	342.55	474.98	569.67	1292.02	682.45	4855.73	1873.84	3485.25	2420.84	2890.51	659.3499999999998	2621.25	2348.15	3583.83	330.75
RFFTRANS-RXN	501.5	4797.0	1614.0	2298.0	2248.5	2502.5	2968.0	1475.5	2044.0	1610.5	23.5	3607.0	2590.5	731.5	78.0	69.5	1372.5	2700.14	533.14	1110.0	592.5	130.0	665.61	4387.5	2061.5	498.0	1234.88	159.5	510.75	896.25	1593.07	1421.5	1172.5	1568.12	2607.5	1179.0	1040.0	1141.5	1089.5	742.79	2014.25	3320.5	1231.0	153.5	112.5	268.5	90.5	2613.0	6336.0	5513.0	1825.5
RHAMNISOM-RXN	5933.5	3304.0	1648.67	2031.0	1157.13	1613.12	2938.37	2310.29	1226.0	1101.5	51.5	3519.38	270.5	762.5	99.0	1021.5	1593.5	576.14	897.0	944.0	1528.17	3996.33	1728.75	401.75	1137.5	1806.0	449.88	299.5	116.75	1125.25	1141.82	1792.5	652.8299999999998	991.12	2596.5	653.0	1149.0	1101.5	995.5	524.91	1040.25	3826.5	2923.0	3093.15	3334.5	1635.5	918.5	3588.67	7444.33	7536.33	1402.75
RHAMNULOKIN-RXN	353.5	3248.0	1602.0	2029.0	1092.5	1582.5	2858.0	1418.5	884.0	864.5	23.5	598.0	253.5	726.5	57.0	57.5	720.5	573.14	326.0	907.0	500.5	115.0	417.75	390.5	515.5	344.0	212.88	126.5	58.75	299.25	1034.0700000000004	1407.5	138.5	754.12	2404.5	639.0	1026.0	1091.5	730.5	443.79	946.25	1249.5	702.0	23.3	104.5	139.5	59.5	1782.0	5736.0	1254.0	1400.5
RHAMNULPALDOL-RXN	353.5	3248.0	1602.0	2029.0	1092.5	1582.5	2858.0	1418.5	884.0	864.5	23.5	598.0	253.5	726.5	57.0	57.5	720.5	573.14	326.0	907.0	500.5	115.0	417.75	390.5	515.5	344.0	212.88	126.5	58.75	299.25	1034.0700000000004	1407.5	138.5	754.12	2404.5	639.0	1026.0	1091.5	730.5	443.79	946.25	1249.5	702.0	21.9	104.5	139.5	59.5	1782.0	5736.0	1254.0	1400.5
RIB5PISOM-RXN	16786.22	4812.83	4055.42	4505.25	3676.25	4982.04	3739.8	5917.37	3468.5	3556.18	2201.17	16711.13	3970.92	3161.13	4503.75	3622.17	4901.1	4018.11	4737.93	3750.1	4227.38	14360.63	4957.33	4670.03	5518.58	7569.01	3672.91	4270.84	1995.1	2664.4400000000005	2949.07	3155.27	8026.59	4079.9	7476.65	2682.4700000000007	2986.05	3235.73	3349.17	3008.37	4773.87	14109.93	9633.34	12958.43	11454.27	8312.21	2835.8	10115.42	15529.73	22873.160000000003	4016.75
RIBAZOLEPHOSPHAT-RXN	8258.34	4529.58	2102.34	2527.0	2450.5	3023.04	3301.05	3130.29	2169.5	2116.93	1413.67	5975.71	3450.67	1810.63	3762.5	2220.17	3268.1	3043.72	3244.01	3338.35	2040.55	7719.04	2342.25	4355.78	3609.83	3410.93	2774.23	3283.59	1665.18	1831.52	1915.0	2442.02	5936.17	2319.74	4611.9	1668.47	1701.55	2066.48	1923.17	2398.83	2789.2	9230.39	5557.34	5801.98	5443.34	5688.35	1395.0199999999998	6045.92	10575.31	8391.99	2220.0
RIBITOL-2-DEHYDROGENASE-RXN	4086.5	3319.0	1615.0	2048.0	1102.5	1680.5	2877.5	1476.5	884.0	881.5	24.0	3744.0	279.5	725.83	72.5	77.67	732.5	597.0	463.5	936.0	547.17	4281.0	534.08	403.5	570.0	370.0	329.88	139.5	64.25	543.25	1141.0	1421.5	522.5	172.12	2459.5	279.5	1040.0	1118.5	743.5	443.0	1723.75	1386.5	1132.0	3277.5	416.83	593.5	133.5	3949.0	7510.0	7729.0	1429.5
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.67	0.0	0.67	0.67	1.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIBOFLAVIN-SYN-RXN	14121.17	4731.08	2219.17	2650.0	2698.0	3125.54	3404.55	3879.12	2491.5	2393.43	1444.67	12256.88	4100.17	2060.63	3823.5	3129.67	5629.1	3192.72	3841.65	3512.35	3365.38	13957.88	3681.61	6002.28	4737.33	5993.93	3093.23	3490.09	1892.18	2343.5200000000004	2578.0	2763.02	9327.84	3775.74	4827.4	2064.4700000000007	1875.55	2226.48	2387.67	2492.83	3272.7	12547.23	8247.34	10976.48	9059.17	7437.01	2383.85	8688.42	13847.98	17609.660000000003	2466.0
RIBOFLAVINKIN-RXN	14001.82	4484.83	2171.42	2565.0	2515.25	2943.29	3280.8	3808.87	2474.0	2359.18	1444.67	12057.63	3458.42	1843.63	3806.5	2962.17	4124.6	3056.22	3631.65	3374.85	3157.63	12106.88	3389.86	4388.03	4161.08	5692.76	2843.4	3371.59	1742.85	2049.44	2256.5	2640.52	6891.84	2775.16	4687.15	1791.47	1764.55	2137.98	2292.17	2361.83	2346.62	12396.83	8127.84	11031.08	9125.47	7340.6100000000015	2350.45	8060.67	13432.98	14204.16	2320.5
RIBOFLAVINSYNDEAM-RXN	18304.92	4732.83	2420.42	2777.25	2676.75	3294.54	3578.8	4264.87	2564.25	2801.68	2087.67	15248.88	3914.42	2345.63	3928.75	3460.17	4508.6	3982.97	4310.15	3654.1	3904.88	16974.879999999994	4243.6100000000015	4601.53	5153.08	5917.68	3360.73	4067.09	1908.68	2336.7700000000004	2477.5	2861.27	7521.09	3120.99	4914.65	2382.22	1883.05	2264.23	2578.42	2514.08	3277.45	13969.98	9873.59	15452.48	10667.17	9567.76	2787.1	10545.67	15758.73	21165.410000000003	2584.25
RIBOFLAVINSYNREDUC-RXN	18304.92	4732.83	2420.42	2779.0	2787.75	3349.54	3578.8	4264.87	2570.25	2801.68	2688.67	15248.88	3936.92	2345.63	3928.75	3460.17	4508.6	3982.97	4310.15	4538.1	3904.88	16974.879999999994	4243.6100000000015	4601.53	5153.08	5917.68	3629.73	4072.59	1999.68	2336.7700000000004	2593.5	2861.27	7589.09	3120.99	5179.65	2436.2200000000007	1883.05	2302.23	2578.42	2778.08	3277.45	13969.98	9873.59	15535.48	10667.17	9567.76	2901.1	10545.67	15758.73	21165.410000000003	2613.25
RIBOKIN-RXN	12273.42	7512.83	2067.42	2916.0	2402.25	2843.29	6021.13	3373.71	2337.08	2463.18	1462.84	10010.05	3056.42	1629.62	3904.0	2484.52	3071.6	3263.2200000000007	2143.69	4198.85	3274.68	9997.13	2738.46	3197.03	3621.58	3111.1	2437.62	2506.34	1394.1799999999996	1310.35	2860.67	3755.85	3993.01	2296.6800000000007	4302.65	2240.55	1455.05	2100.65	1699.75	2308.16	2446.95	10046.82	7744.92	10149.65	6627.49	6559.42	2058.68	9656.09	18012.31	13813.74	2154.5
RIBONUCLEOSIDE-DIP-REDUCTI-RXN	40034.89	15863.57	7851.59	9906.0	7985.59	10948.17	12839.7	11832.15	7418.08	6693.27	3049.51	32146.930000000004	9287.43	5396.59	16957.5	6559.01	10257.7	7488.1	8985.91	11883.7	8309.01	34385.01	9508.86	9795.97	9756.07	14725.35	8005.31	11746.27	5148.11	7244.300000000001	8082.33	8622.210000000001	17403.170000000002	9411.98	16081.05	7770.8600000000015	6108.1	7411.79	6663.26	8600.33	11743.74	35132.91	21068.94	32827.64	22492.28	19584.65	5713.73	27382.01	45579.79	49790.4	7885.0
